domain,city,state,type,org,status,bid_url,platform,checked_date,source,verified_by
cityofmoore.com,Moore,OK,City,Moore,found,https://cityofmoore.com/government/city-bids,agency,2026-08-19,wikidata,domain
cityofnewcastleok.com,Newcastle,OK,City,Newcastle,found,https://cityofnewcastleok.com/departments/purchasing,agency,2026-08-18,wikidata,domain
okemahok.org,Okemah,OK,City,Okemah,found,https://okemahok.org/open-bids,agency,2026-08-18,wikidata,domain
okmulgeeonline.com,Okmulgee,OK,City,Okmulgee,found,https://okmulgeeonline.com/Bids.aspx,civicplus,2026-08-18,wikidata,domain
cityofowasso.com,Owasso,OK,City,Owasso,found,https://cityofowasso.com/Bids.aspx,civicplus,2026-08-18,wikidata,domain
pawhuska.com,Pawhuska,OK,City,Pawhuska,found,https://pawhuska.com/Bids.aspx,civicplus,2026-08-18,wikidata,domain
cityofpawnee.com,Pawnee,OK,City,Pawnee,found,https://cityofpawnee.com/Bids.aspx,civicplus,2026-08-18,wikidata,domain
cityofpurcell.com,Purcell,OK,City,Purcell,found,https://cityofpurcell.com/Bids.aspx,civicplus,2026-08-18,wikidata,domain
sallisawok.org,Sallisaw,OK,City,Sallisaw,found,https://sallisawok.org/Bids.aspx,civicplus,2026-08-18,wikidata,domain
cityofsapulpa.net,Sapulpa,OK,City,Sapulpa,found,https://cityofsapulpa.net/vnews/display.v/SEC/Departments%7CPurchasing,agency,2026-08-19,wikidata,domain
cityoftahlequah.com,Tahlequah,OK,City,Tahlequah,found,https://cityoftahlequah.com/Bids.aspx,civicplus,2026-08-18,wikidata,domain
tecumsehok.com,Tecumseh,OK,City,Tecumseh,found,https://tecumsehok.com/Bids.aspx,civicplus,2026-08-18,wikidata,domain
waurika.us,Waurika,OK,City,Waurika,found,https://waurika.us/Bids.aspx,civicplus,2026-08-18,wikidata,domain
cityofwilburton.com,Wilburton,OK,City,Wilburton,found,https://cityofwilburton.com/government/purchasing,agency,2026-08-18,wikidata,domain
cityofwoodward.com,Woodward,OK,City,Woodward,found,https://cityofwoodward.com/Bids.aspx,civicplus,2026-08-18,wikidata,domain
cityofalbany.net,Albany,OR,City,Albany,found,https://cityofalbany.net/Bids.aspx,civicplus,2026-08-19,wikidata,domain
chemult.org,Chemult,OR,City,Chemult,found,https://chemult.org/bids,agency,2026-08-19,wikidata,domain
cityofcoquille.org,Coquille,OR,City,Coquille,found,https://cityofcoquille.org/Bids.aspx,civicplus,2026-08-19,wikidata,domain
orcity.org,Oregon City,OR,City,Oregon City,found,https://orcity.org/Bids.aspx,civicplus,2026-08-19,wikidata,homepage
portorford.org,Port Orford,OR,City,Port Orford,found,https://portorford.org/rfp,agency,2026-08-19,wikidata,domain
cityofroseburg.org,Roseburg,OR,City,Roseburg,found,https://roseburgor.gov/bidding,agency,2026-08-19,wikidata,domain
ci.st-helens.or.us,St. Helens,OR,City,St. Helens,found,https://ci.st-helens.or.us/Bids.aspx,civicplus,2026-08-19,wikidata,domain
bloomsburgpa.org,Bloomsburg,PA,City,Bloomsburg,found,https://bloomsburgpa.org/Bids.aspx,civicplus,2026-08-19,wikidata,domain
cityofbutler.org,Butler,PA,City,Butler,found,https://cityofbutler.org/Bids.aspx,civicplus,2026-08-19,wikidata,domain
carlislepa.org,Carlisle,PA,City,Carlisle,found,https://carlislepa.org/business/borough_bids/index.php,agency,2026-08-19,wikidata,domain
easton-pa.com,Easton,PA,City,Easton,found,https://easton-pa.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
visiterie.com,Erie,PA,City,Erie,found,https://visiterie.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
huntingdonborough.com,Huntingdon,PA,City,Huntingdon,found,https://huntingdonborough.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
indianaboro.com,Indiana,PA,City,Indiana,found,https://indianaboro.com/rfp,agency,2026-08-19,wikidata,domain
cityoflancasterpa.com,Lancaster,PA,City,Lancaster,found,https://cityoflancasterpa.com/bids,agency,2026-08-19,wikidata,domain
mediaborough.com,Media,PA,City,Media,found,https://mediaborough.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
ridgwayborough.com,Ridgway,PA,City,Ridgway,found,https://ridgwayborough.com/rfp,agency,2026-08-19,wikidata,domain
somersetborough.com,Somerset,PA,City,Somerset,found,https://somersetborough.com/bids,agency,2026-08-19,wikidata,domain
netherprovidence.org,Wallingford,PA,City,Wallingford,found,https://netherprovidence.org/rfps,agency,2026-08-19,wikidata,homepage
west-chester.com,West Chester,PA,City,West Chester,found,https://west-chester.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
yorkcity.org,York,PA,City,York,found,https://yorkcity.org/rfp,agency,2026-08-19,wikidata,domain
cityofnewport.com,Newport,RI,City,Newport,found,https://cityofnewport.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
pawtucketri.com,Pawtucket,RI,City,Pawtucket,found,https://pawtucketri.com/current-bids,agency,2026-08-19,wikidata,domain
abbevillecitysc.com,Abbeville,SC,City,Abbeville,found,https://abbevillecitysc.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
bambergsc.com,Bamberg,SC,City,Bamberg,found,https://bambergsc.com/bids,agency,2026-08-19,wikidata,domain
cityofbeaufort.org,Beaufort,SC,City,Beaufort,found,https://cityofbeaufort.org/Bids.aspx,civicplus,2026-08-19,wikidata,domain
bennettsvillesc.com,Bennettsville,SC,City,Bennettsville,found,https://bennettsvillesc.com/purchasing,agency,2026-08-19,wikidata,domain
cityofbishopvillesc.com,Bishopville,SC,City,Bishopville,found,https://cityofbishopvillesc.com/bidsandrfps,agency,2026-08-19,wikidata,domain
chestersc.org,Chester,SC,City,Chester,found,https://chestersc.org/Bids.aspx,civicplus,2026-08-19,wikidata,domain
cityofflorence.com,Florence,SC,City,Florence,found,https://cityofflorence.com/public-bid-information,agency,2026-08-19,wikidata,domain
cityoffollybeach.com,Folly Beach,SC,City,Folly Beach,found,https://cityoffollybeach.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
forestacres.net,Forest Acres,SC,City,Forest Acres,found,https://forestacres.net/bids-and-quotes,agency,2026-08-19,wikidata,domain
fountaininn.org,Fountain Inn,SC,City,Fountain Inn,found,https://fountaininn.org/Bids.aspx,civicplus,2026-08-19,wikidata,domain
cityofgeorgetownsc.com,Georgetown,SC,City,Georgetown,found,https://cityofgeorgetownsc.com/governmental_services/departments/finance/bids__rfps.php,agency,2026-08-19,wikidata,domain
cityofgreenwoodsc.com,Greenwood,SC,City,Greenwood,found,https://cityofgreenwoodsc.com/departments/procurement/bid_results.php,agency,2026-08-19,wikidata,domain
cityofhanahan.com,Hanahan,SC,City,Hanahan,found,https://cityofhanahan.com/rfps,agency,2026-08-19,wikidata,domain
cityofinman.org,Inman,SC,City,Inman,found,https://cityofinman.org/Bids.aspx,civicplus,2026-08-19,wikidata,domain
iop.net,Isle of Palms,SC,City,Isle of Palms,found,https://iop.net/requests-bids-proposals,agency,2026-08-19,wikidata,homepage
kingstree.org,Kingstree,SC,City,Kingstree,found,https://kingstree.org/bids-and-rfps,agency,2026-08-19,wikidata,domain
lancastercitysc.com,Lancaster,SC,City,Lancaster,found,https://lancastercitysc.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
cityofloris.com,Loris,SC,City,Loris,found,https://cityofloris.com/bids,agency,2026-08-19,wikidata,domain
mullinssc.us,Mullins,SC,City,Mullins,found,https://mullinssc.us/invitations-bid,agency,2026-08-19,wikidata,domain
cityofmyrtlebeach.com,Myrtle Beach,SC,City,Myrtle Beach,found,https://www.cityofmyrtlebeach.com/services/bids_and_purchasing/index.php,agency,2026-08-19,wikidata,domain
northcharleston.org,North Charleston,SC,City,North Charleston,found,https://northcharleston.org/bids,agency,2026-08-19,wikidata,domain
nmb.us,North Myrtle Beach,SC,City,North Myrtle Beach,found,https://nmb.us/Bids.aspx,civicplus,2026-08-19,wikidata,homepage
orangeburg.sc.us,Orangeburg,SC,City,Orangeburg,found,https://orangeburg.sc.us/requests-bids-proposals,agency,2026-08-19,wikidata,domain
simpsonville.com,Simpsonville,SC,City,Simpsonville,found,https://simpsonville.com/rfps,agency,2026-08-19,wikidata,domain
cityofspartanburg.org,Spartanburg,SC,City,Spartanburg,found,https://cityofspartanburg.org/Bids.aspx,civicplus,2026-08-19,wikidata,domain
sumter-sc.com,Sumter,SC,City,Sumter,found,https://sumter-sc.com/purchasing,agency,2026-08-19,wikidata,domain
travelersrestsc.com,Travelers Rest,SC,City,Travelers Rest,found,https://travelersrestsc.com/bids,agency,2026-08-19,wikidata,domain
cityofwoodruff.com,Woodruff,SC,City,Woodruff,found,https://cityofwoodruff.com/business/bid_opportunities.php,agency,2026-08-19,wikidata,domain
yorkcitysc.com,York,SC,City,York,found,https://yorkcitysc.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
aberdeen.sd.us,Aberdeen,SD,City,Aberdeen,found,https://aberdeen.sd.us/Bids.aspx,civicplus,2026-08-19,wikidata,domain
cityofbrookings.org,Brookings,SD,City,Brookings,found,https://cityofbrookings.org/Bids.aspx,civicplus,2026-08-19,wikidata,domain
castlewoodcity.com,Castlewood,SD,City,Castlewood,found,https://castlewoodcity.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
custersd.com,Custer,SD,City,Custer,found,https://custersd.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
fortpierre.com,Fort Pierre,SD,City,Fort Pierre,found,https://fortpierre.com/invitation-to-bid,agency,2026-08-19,wikidata,domain
hotsprings-sd.com,Hot Springs,SD,City,Hot Springs,found,https://hotsprings-sd.com/rfp,agency,2026-08-19,wikidata,domain
cityofmitchell.org,Mitchell,SD,City,Mitchell,found,https://cityofmitchell.org/Bids.aspx,civicplus,2026-08-19,wikidata,domain
cityofpierre.org,Pierre,SD,City,Pierre,found,https://cityofpierre.org/Bids.aspx,civicplus,2026-08-19,wikidata,domain
rcgov.org,Rapid City,SD,City,Rapid City,found,https://rcgov.org/how-to/how-to-do-business-with-rapid-city/bids-contract-opportunities-160.html,agency,2026-08-19,wikidata,homepage
roscoesd.org,Roscoe,SD,City,Roscoe,found,https://roscoesd.org/bids,agency,2026-08-19,wikidata,domain
vermillion.us,Vermillion,SD,City,Vermillion,found,https://vermillion.us/Bids.aspx,civicplus,2026-08-19,wikidata,domain
volgacity.com,Volga,SD,City,Volga,found,https://volgacity.com/government/requests_for_bids__proposals.php,agency,2026-08-19,wikidata,domain
watertownsd.us,Watertown,SD,City,Watertown,found,https://watertownsd.us/Bids.aspx,civicplus,2026-08-19,wikidata,domain
cityofbartlett.org,Bartlett,TN,City,Bartlett,found,https://cityofbartlett.org/Bids.aspx,civicplus,2026-08-18,wikidata,domain
cityofbolivar.com,Bolivar,TN,City,Bolivar,found,https://cityofbolivar.com/business/bids,agency,2026-08-18,wikidata,domain
cityofclarksville.com,Clarksville,TN,City,Clarksville,found,https://cityofclarksville.com/Bids.aspx,civicplus,2026-08-18,wikidata,domain
covingtontn.com,Covington,TN,City,Covington,found,https://covingtontn.com/announcements/invitation-to-bid-506-garland,agency,2026-08-19,wikidata,domain
daytontn.net,Dayton,TN,City,Dayton,found,https://daytontn.net/bid_posting/index.php,agency,2026-08-19,wikidata,domain
elizabethton.org,Elizabethton,TN,City,Elizabethton,found,https://elizabethton.org/departments/purchasing,agency,2026-08-18,wikidata,domain
greenbriertn.org,Greenbrier,TN,City,Greenbrier,found,https://greenbriertn.org/Bids.aspx,civicplus,2026-08-18,wikidata,domain
hvilletn.org,Hendersonville,TN,City,Hendersonville,found,https://hvilletn.org/Bids.aspx,civicplus,2026-08-18,wikidata,homepage
jeffcitytn.com,Jefferson City,TN,City,Jefferson City,found,https://jeffcitytn.com/business/bids_proposals.php,agency,2026-08-19,wikidata,homepage
jonesboroughtn.org,Jonesborough,TN,City,Jonesborough,found,https://jonesboroughtn.org/bids,agency,2026-08-18,wikidata,domain
lebanontn.org,Lebanon,TN,City,Lebanon,found,https://lebanontn.org/Bids.aspx,civicplus,2026-08-18,wikidata,domain
cityofmanchestertn.com,Manchester,TN,City,Manchester,found,https://cityofmanchestertn.com/departments/finance/bids.php,agency,2026-08-19,wikidata,domain
maryvillegov.com,Maryville,TN,City,Maryville,found,https://maryvillegov.com/bid-opportunities,agency,2026-08-18,wikidata,domain
maynardvilletn.com,Maynardville,TN,City,Maynardville,found,https://maynardvilletn.com/public_notices.html,agency,2026-08-19,wikidata,domain
cityofmillersville.com,Millersville,TN,City,Millersville,found,https://cityofmillersville.com/egov/apps/document/center.egov?view=browse&eGov_searchType=4&eGov_searchSubmit=Search,agency,2026-08-19,wikidata,domain
mymorristown.com,Morristown,TN,City,Morristown,found,https://mymorristown.com/departments/purchasing,agency,2026-08-18,wikidata,domain
munford.com,Munford,TN,City,Munford,found,https://munford.com/bid-and-rfp-process/,agency,2026-08-19,wikidata,domain
cityofnorris.com,Norris,TN,City,Norris,found,https://cityofnorris.com/bids,agency,2026-08-18,wikidata,domain
pipertontn.com,Piperton,TN,City,Piperton,found,https://pipertontn.com/Bids.aspx,civicplus,2026-08-18,wikidata,domain
ripleytenn.com,Ripley,TN,City,Ripley,found,https://ripleytenn.com/Bids.aspx,civicplus,2026-08-18,wikidata,domain
rockwoodtn.org,Rockwood,TN,City,Rockwood,found,https://rockwoodtn.org/Bids.aspx,civicplus,2026-08-18,wikidata,domain
cityofsavannah.org,Savannah,TN,City,Savannah,found,https://cityofsavannah.org/rfp,agency,2026-08-18,wikidata,domain
seviervilletn.org,Sevierville,TN,City,Sevierville,found,https://seviervilletn.org/Bids.aspx,civicplus,2026-08-18,wikidata,domain
shelbyvilletn.org,Shelbyville,TN,City,Shelbyville,found,https://shelbyvilletn.org/departments/purchasing.php,agency,2026-08-19,wikidata,domain
soddy-daisy.org,Soddy-Daisy,TN,City,Soddy-Daisy,found,https://soddy-daisy.org/bids,agency,2026-08-18,wikidata,domain
somervilletn.org,Somerville,TN,City,Somerville,found,https://somervilletn.org/Bids.aspx,civicplus,2026-08-18,wikidata,domain
springhilltn.org,Spring Hill,TN,City,Spring Hill,found,https://springhilltn.org/Bids.aspx,civicplus,2026-08-18,wikidata,domain
springfield-tn.org,Springfield,TN,City,Springfield,found,https://springfield-tn.org/Bids.aspx,civicplus,2026-08-18,wikidata,domain
sweetwatertn.net,Sweetwater,TN,City,Sweetwater,found,https://vrapp.vendorregistry.com/Bids/View/BidsList?BuyerId=13f2ef4e-de28-4171-af4a-daf7cf2c6ae5,agency,2026-08-19,wikidata,domain
cityofthreeway.org,Three Way,TN,City,Three Way,found,https://cityofthreeway.org/government/call-for-bids/,agency,2026-08-19,wikidata,domain
cityoftownsend.com,Townsend,TN,City,Townsend,found,https://cityoftownsend.com/Bids.aspx,civicplus,2026-08-18,wikidata,domain
watertowntn.com,Watertown,TN,City,Watertown,found,https://watertowntn.com/procurement,agency,2026-08-19,wikidata,domain
cityofabernathy.org,Abernathy,TX,City,Abernathy,found,https://cityofabernathy.org/rfp,agency,2026-08-19,wikidata,domain
cityofalice.org,Alice,TX,City,Alice,found,https://cityofalice.org/grants___procurement/index.php,agency,2026-08-19,wikidata,domain
cityofallen.org,Allen,TX,City,Allen,found,https://cityofallen.org/purchasing,agency,2026-08-19,wikidata,domain
alliancetexas.com,Alliance,TX,City,Alliance,found,https://alliancetexas.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
cityofalpine.com,Alpine,TX,City,Alpine,found,https://cityofalpine.com/bids,agency,2026-08-19,wikidata,domain
cityofalvarado.org,Alvarado,TX,City,Alvarado,found,https://cityofalvarado.org/Bids.aspx,civicplus,2026-08-19,wikidata,domain
cityofandrews.org,Andrews,TX,City,Andrews,found,https://cityofandrews.org/finance_and_administrative_services/bids_and_rfp_listings.php,agency,2026-08-19,wikidata,domain
angleton.tx.us,Angleton,TX,City,Angleton,found,https://angleton.tx.us/Bids.aspx,civicplus,2026-08-19,wikidata,domain
arcolatexas.org,Arcola,TX,City,Arcola,found,https://arcolatexas.org/Bids.aspx,civicplus,2026-08-19,wikidata,domain
argyletx.com,Argyle,TX,City,Argyle,found,https://argyletx.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
arptx.com,Arp,TX,City,Arp,found,https://arptx.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
atlantatexas.org,Atlanta,TX,City,Atlanta,found,https://atlantatexas.org/government/bids_rfps.php,agency,2026-08-19,wikidata,domain
cityofazle.org,Azle,TX,City,Azle,found,https://cityofazle.org/Bids.aspx,civicplus,2026-08-19,wikidata,domain
baytown.org,Baytown,TX,City,Baytown,found,https://baytown.org/Bids.aspx,civicplus,2026-08-19,wikidata,domain
bedias.com,Bedias,TX,City,Bedias,found,https://bedias.com/bids,agency,2026-08-19,wikidata,domain
beevilletx.org,Beeville,TX,City,Beeville,found,https://beevilletx.org/bids,agency,2026-08-19,wikidata,domain
bellmead.com,Bellmead,TX,City,Bellmead,found,https://bellmead.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
beverlyhillstexas.net,Beverly Hills,TX,City,Beverly Hills,found,https://beverlyhillstexas.net/bids,agency,2026-08-19,wikidata,domain
mybigspring.com,Big Spring,TX,City,Big Spring,found,https://mybigspring.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
bluemoundtexas.us,Blue Mound,TX,City,Blue Mound,found,https://bluemoundtexas.us/procurement,agency,2026-08-19,wikidata,domain
blueridgecity.com,Blue Ridge,TX,City,Blue Ridge,found,https://blueridgecity.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
ci.boerne.tx.us,Boerne,TX,City,Boerne,found,https://ci.boerne.tx.us/Bids.aspx,civicplus,2026-08-19,wikidata,domain
cityofbonham.org,Bonham,TX,City,Bonham,found,https://cityofbonham.org/Bids.aspx,civicplus,2026-08-19,wikidata,domain
bradytx.us,Brady,TX,City,Brady,found,https://bradytx.us/Bids.aspx,civicplus,2026-08-19,wikidata,domain
cityofbrazoria.org,Brazoria,TX,City,Brazoria,found,https://cityofbrazoria.org/Bids.aspx,civicplus,2026-08-19,wikidata,domain
cityofbrenham.org,Brenham,TX,City,Brenham,found,https://cityofbrenham.org/purchasing,agency,2026-08-19,wikidata,domain
bridgeland.com,Bridgeland,TX,City,Bridgeland,found,https://bridgeland.com/bids,agency,2026-08-19,wikidata,domain
cityofbridgeport.net,Bridgeport,TX,City,Bridgeport,found,https://cityofbridgeport.net/Bids.aspx,civicplus,2026-08-19,wikidata,domain
ci.brownfield.tx.us,Brownfield,TX,City,Brownfield,found,https://ci.brownfield.tx.us/Bids.aspx,civicplus,2026-08-19,wikidata,domain
brownsborotx.com,Brownsboro,TX,City,Brownsboro,found,https://brownsborotx.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
cob.us,Brownsville,TX,City,Brownsville,found,https://cob.us/Bids.aspx,civicplus,2026-08-19,wikidata,homepage
buffalotex.com,Buffalo,TX,City,Buffalo,found,https://buffalotex.com/departments/bid_notices.php,agency,2026-08-19,wikidata,domain
burkburnett.org,Burkburnett,TX,City,Burkburnett,found,https://burkburnett.org/Bids.aspx,civicplus,2026-08-19,wikidata,domain
burlesontx.com,Burleson,TX,City,Burleson,found,https://burlesontx.com/purchasing,agency,2026-08-19,wikidata,domain
cityofburnet.com,Burnet,TX,City,Burnet,found,https://cityofburnet.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
cityofcaddomills.com,Caddo Mills,TX,City,Caddo Mills,found,https://cityofcaddomills.com/bids-and-rfps,agency,2026-08-19,wikidata,domain
canyon-tx.com,Canyon,TX,City,Canyon,found,https://canyon-tx.com/rfps,agency,2026-08-19,wikidata,domain
cityofcastlehills.com,Castle Hills,TX,City,Castle Hills,found,https://cityofcastlehills.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
centertexas.org,Center,TX,City,Center,found,https://centertexas.org/procurement,agency,2026-08-19,wikidata,domain
chandlertx.com,Chandler,TX,City,Chandler,found,https://chandlertx.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
clarksvilletx.com,Clarksville City,TX,City,Clarksville City,found,https://clarksvilletx.com/invitation-to-bid,agency,2026-08-19,wikidata,homepage
coloradocitytexas.org,Colorado City,TX,City,Colorado City,found,https://coloradocitytexas.org/Bids.aspx,civicplus,2026-08-19,wikidata,domain
commercetx.org,Commerce,TX,City,Commerce,found,https://commercetx.org/rfps,agency,2026-08-19,wikidata,domain
cityofconroe.org,Conroe,TX,City,Conroe,found,https://cityofconroe.org/services/purchasing/bid_opportunities.php,agency,2026-08-19,wikidata,domain
conversetx.net,Converse,TX,City,Converse,found,https://conversetx.net/government/requests_for_bids.php,agency,2026-08-19,wikidata,domain
cityofcoopertx.municipalimpact.com,Cooper,TX,City,Cooper,found,https://cityofcoopertx.municipalimpact.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
cctexas.com,Corpus Christi,TX,City,Corpus Christi,found,https://cctexas.com/Bids.aspx,civicplus,2026-08-19,wikidata,homepage
crandalltexas.com,Crandall,TX,City,Crandall,found,https://crandalltexas.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
cityofdwg.net,Dalworthington Gardens,TX,City,Dalworthington Gardens,found,https://cityofdwg.net/Bids.aspx,civicplus,2026-08-19,wikidata,homepage
decaturtx.org,Decatur,TX,City,Decatur,found,https://decaturtx.org/Bids.aspx,civicplus,2026-08-19,wikidata,domain
cityofdenison.com,Denison,TX,City,Denison,found,https://cityofdenison.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
cityofdenton.com,Denton,TX,City,Denton,found,https://cityofdenton.com/purchasing,agency,2026-08-19,wikidata,domain
ci.dickinson.tx.us,Dickinson,TX,City,Dickinson,found,https://ci.dickinson.tx.us/Bids.aspx,civicplus,2026-08-19,wikidata,domain
cityofdonna.org,Donna,TX,City,Donna,found,https://cityofdonna.org/Bids.aspx,civicplus,2026-08-19,wikidata,domain
duncanville.com,Duncanville,TX,City,Duncanville,found,https://duncanville.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
eaglepasstx.us,Eagle Pass,TX,City,Eagle Pass,found,https://eaglepasstx.us/Bids.aspx,civicplus,2026-08-19,wikidata,domain
cityofedinburg.com,Edinburg,TX,City,Edinburg,found,https://cityofedinburg.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
cityofelcampo.org,El Campo,TX,City,El Campo,found,https://cityofelcampo.org/government/rfp_rfq.php,agency,2026-08-19,wikidata,domain
cityofemory.com,Emory,TX,City,Emory,found,https://cityofemory.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
foresthilltx.org,Forest Hill,TX,City,Forest Hill,found,https://foresthilltx.org/Bids.aspx,civicplus,2026-08-19,wikidata,domain
cityoffortstockton.com,Fort Stockton,TX,City,Fort Stockton,found,https://cityoffortstockton.com/residents/public_notices/bid.php,agency,2026-08-19,wikidata,domain
fbgtx.org,Fredericksburg,TX,City,Fredericksburg,found,https://fbgtx.org/Bids.aspx,civicplus,2026-08-19,wikidata,homepage
ci.friendswood.tx.us,Friendswood,TX,City,Friendswood,found,https://ci.friendswood.tx.us/Bids.aspx,civicplus,2026-08-19,wikidata,domain
gainesville.tx.us,Gainesville,TX,City,Gainesville,found,https://gainesville.tx.us/Bids.aspx,civicplus,2026-08-19,wikidata,domain
cityofganado.com,Ganado,TX,City,Ganado,found,https://cityofganado.com/invitation-to-bid,agency,2026-08-19,wikidata,domain
ci.garden-ridge.tx.us,Garden Ridge,TX,City,Garden Ridge,found,https://ci.garden-ridge.tx.us/Bids.aspx,civicplus,2026-08-19,wikidata,domain
gilmer-tx.com,Gilmer,TX,City,Gilmer,found,https://gilmer-tx.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
visitgoldthwaite.com,Goldthwaite,TX,City,Goldthwaite,found,https://visitgoldthwaite.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
goliadtx.net,Goliad,TX,City,Goliad,found,https://goliadtx.net/Bids.aspx,civicplus,2026-08-19,wikidata,domain
granbury.org,Granbury,TX,City,Granbury,found,https://granbury.org/Bids.aspx,civicplus,2026-08-19,wikidata,domain
gptx.org,Grand Prairie,TX,City,Grand Prairie,found,https://gptx.org/purchasing,agency,2026-08-19,wikidata,homepage
graniteshoals.org,Granite Shoals,TX,City,Granite Shoals,found,https://graniteshoals.org/Bids.aspx,civicplus,2026-08-19,wikidata,domain
cigrovestx.com,Groves,TX,City,Groves,found,https://cigrovestx.com/departments/police/no_solicitation_registry.php,agency,2026-08-19,wikidata,domain
hardintexas.com,Hardin,TX,City,Hardin,found,https://hardintexas.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
haslet.org,Haslet,TX,City,Haslet,found,https://haslet.org/Bids.aspx,civicplus,2026-08-19,wikidata,domain
heathtx.com,Heath,TX,City,Heath,found,https://heathtx.com/departments/finance#RFPPurchasing,agency,2026-08-19,wikidata,domain
cityofhemphill.com,Hemphill,TX,City,Hemphill,found,https://cityofhemphill.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
hendersontx.us,Henderson,TX,City,Henderson,found,https://hendersontx.us/Bids.aspx,civicplus,2026-08-19,wikidata,domain
cityofhewitt.com,Hewitt,TX,City,Hewitt,found,https://cityofhewitt.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
highlandvillage.org,Highland Village,TX,City,Highland Village,found,https://highlandvillage.org/Bids.aspx,civicplus,2026-08-19,wikidata,domain
hillsborotx.org,Hillsboro,TX,City,Hillsboro,found,https://hillsborotx.org/news_detail_T10_R37.php,agency,2026-08-19,wikidata,domain
hollidaytx.org,Holliday,TX,City,Holliday,found,https://hollidaytx.org/Bids.aspx,civicplus,2026-08-19,wikidata,domain
cityofhooks.org,Hooks,TX,City,Hooks,found,https://cityofhooks.org/RFP.aspx,agency,2026-08-19,wikidata,domain
industry-tx.com,Industry,TX,City,Industry,found,https://industry-tx.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
irvingtexas.com,Irving,TX,City,Irving,found,https://irvingtexas.com/rfp,agency,2026-08-19,wikidata,domain
cityofjewett.com,Jewett,TX,City,Jewett,found,https://cityofjewett.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
cityofjustin.com,Justin,TX,City,Justin,found,https://cityofjustin.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
kaufmantx.org,Kaufman,TX,City,Kaufman,found,https://kaufmantx.org/CivicAlerts.aspx?AID=141,agency,2026-08-19,wikidata,domain
keenetx.com,Keene,TX,City,Keene,found,https://keenetx.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
cityofkennedale.com,Kennedale,TX,City,Kennedale,found,https://cityofkennedale.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
cityofkilgore.com,Kilgore,TX,City,Kilgore,found,https://cityofkilgore.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
cityofkingsville.com,Kingsville,TX,City,Kingsville,found,https://cityofkingsville.com/departments/purchasing,agency,2026-08-19,wikidata,domain
knollwoodvillage.com,Knollwood,TX,City,Knollwood,found,https://knollwoodvillage.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
krugerville.org,Krugerville,TX,City,Krugerville,found,https://krugerville.org/nav/new_page/sewer_bid_information.php,agency,2026-08-19,wikidata,domain
lakedallas.com,Lake Dallas,TX,City,Lake Dallas,found,https://lakedallas.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
lakeworthtx.org,Lake Worth,TX,City,Lake Worth,found,https://lakeworthtx.org/Bids.aspx,civicplus,2026-08-19,wikidata,domain
ci.lamesa.tx.us,Lamesa,TX,City,Lamesa,found,https://ci.lamesa.tx.us/government/city_departments/purchasing/bid_procedures.php,agency,2026-08-19,wikidata,domain
lancaster-tx.com,Lancaster,TX,City,Lancaster,found,https://lancaster-tx.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
